Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,,revenue,,,
708480333,Blue,460,0,95,01-01-2023,Week-1,Q1,2023,2163,932,2229,57,0.431,Swipe ,Bills,534.96,0,,3223.96,56.56070175,,
708482658,Silver,125,1,87,01-01-2023,Week-1,Q1,2023,9959,1946,15594,114,0.195,Chip ,Travel,2495.04,0,,18214.04,159.7722807,,
708483708,Blue,250,0,74,01-01-2023,Week-1,Q1,2023,28600,0,4336,66,0,Swipe ,Travel,1214.08,0,,5800.08,87.88,,
708486033,Blue,395,0,83,01-01-2023,Week-1,Q1,2023,16547,1521,1782,48,0.092,Swipe ,Entertainment,267.3,0,,2444.3,50.92291667,,
708488208,Blue,125,0,161,01-01-2023,Week-1,Q1,2023,2515,1922,2231,58,0.764,Swipe ,Bills,267.72,0,,2623.72,45.23655172,,
708489258,Blue,250,1,84,01-01-2023,Week-1,Q1,2023,1438.3,988,3561,72,0.687,Chip ,Bills,249.27,0,,4060.27,56.39263889,,
708491508,Blue,465,0,116,01-01-2023,Week-1,Q1,2023,13906,1430,3856,68,0.103,Chip ,Grocery,964,0,,5285,77.72058824,,
708492558,Blue,95,1,74,01-01-2023,Week-1,Q1,2023,15088,865,1107,21,0.057,Swipe ,Bills,77.49,0,,1279.49,60.92809524,,
708494583,Blue,375,1,107,01-01-2023,Week-1,Q1,2023,1902,0,3731,53,0,Swipe ,Fuel,559.65,0,,4665.65,88.03113208,,
708496833,Blue,150,0,100,01-01-2023,Week-1,Q1,2023,4613,0,8970,78,0,Chip ,Grocery,627.9,0,,9747.9,124.9730769,,
708498033,Blue,335,1,79,01-01-2023,Week-1,Q1,2023,2279,1837,2789,52,0.806,Swipe ,Grocery,753.03,0,,3877.03,74.55826923,,
708499608,Silver,220,1,67,01-01-2023,Week-1,Q1,2023,15525,1299,4042,78,0.084,Chip ,Food,970.08,0,,5232.08,67.07794872,,
708500883,Silver,350,0,118,01-01-2023,Week-1,Q1,2023,17812,0,8379,106,0,Swipe ,Fuel,1424.43,0,,10153.43,95.78707547,,
708501783,Blue,315,0,75,01-01-2023,Week-1,Q1,2023,34516,1477,1868,40,0.043,Chip ,Bills,504.36,0,,2687.36,67.184,,
708502908,Silver,455,0,115,01-01-2023,Week-1,Q1,2023,26218,0,3925,88,0,Swipe ,Fuel,785,0,,5165,58.69318182,,
708504783,Blue,350,1,100,01-01-2023,Week-1,Q1,2023,10960,1333,3480,62,0.122,Chip ,Food,939.6,0,,4769.6,76.92903226,,
708506508,Blue,430,0,69,01-01-2023,Week-1,Q1,2023,2884,1144,4887,90,0.397,Swipe ,Entertainment,439.83,0,,5756.83,63.96477778,,
708507483,Blue,455,0,106,08-01-2023,Week-2,Q1,2023,1477,0,4802,82,0,Chip ,Grocery,768.32,0,,6025.32,73.4795122,,
708508758,Blue,375,1,52,08-01-2023,Week-2,Q1,2023,1438.3,0,692,16,0,Swipe ,Bills,76.12,0,,1143.12,71.445,,
708510858,Blue,300,1,81,08-01-2023,Week-2,Q1,2023,4905,2413,15478,109,0.492,Swipe ,Food,3714.72,0,,19492.72,178.8322936,,
708511983,Blue,415,0,61,08-01-2023,Week-2,Q1,2023,1663,0,3950,82,0,Chip ,Fuel,276.5,0,,4641.5,56.60365854,,
708513183,Blue,100,0,81,08-01-2023,Week-2,Q1,2023,4323,1267,3078,58,0.293,Swipe ,Bills,430.92,0,,3608.92,62.22275862,,
708514383,Blue,420,0,78,08-01-2023,Week-2,Q1,2023,3809,1172,4314,81,0.308,Swipe ,Food,301.98,0,,5035.98,62.17259259,,
708515358,Blue,190,1,104,08-01-2023,Week-2,Q1,2023,4712,0,4216,82,0,Chip ,Entertainment,505.92,0,,4911.92,59.90146341,,
708516558,Blue,395,0,68,08-01-2023,Week-2,Q1,2023,2588,1782,4159,83,0.689,Swipe ,Grocery,415.9,0,,4969.9,59.87831325,,
708519108,Blue,300,1,94,08-01-2023,Week-2,Q1,2023,2694,1576,2041,57,0.585,Swipe ,Entertainment,571.48,0,,2912.48,51.09614035,,
708522033,Blue,480,0,95,08-01-2023,Week-2,Q1,2023,12299,1664,15060,90,0.135,Chip ,Fuel,2108.4,0,,17648.4,196.0933333,,
708525108,Blue,175,1,116,08-01-2023,Week-2,Q1,2023,2156,1134,4120,77,0.526,Swipe ,Food,329.6,0,,4624.6,60.05974026,,
708528483,Blue,435,1,55,08-01-2023,Week-2,Q1,2023,3187,2430,1387,33,0.762,Swipe ,Bills,124.83,0,,1946.83,58.99484848,,
708532308,Blue,245,0,116,08-01-2023,Week-2,Q1,2023,11419,2517,3000,70,0.22,Swipe ,Grocery,750,0,,3995,57.07142857,,
708534033,Blue,225,1,88,08-01-2023,Week-2,Q1,2023,6274,883,4726,82,0.141,Swipe ,Entertainment,1276.02,0,,6227.02,75.93926829,,
708535158,Blue,245,0,73,08-01-2023,Week-2,Q1,2023,9959,1501,8505,86,0.151,Swipe ,Entertainment,2466.45,0,,11216.45,130.4238372,,
708536283,Blue,190,1,100,08-01-2023,Week-2,Q1,2023,2904,2517,2653,46,0.867,Swipe ,Entertainment,583.66,0,,3426.66,74.4926087,,
708538608,Blue,125,1,51,08-01-2023,Week-2,Q1,2023,3862,0,4058,81,0,Chip ,Fuel,243.48,0,,4426.48,54.64790123,,
708539583,Blue,395,1,92,08-01-2023,Week-2,Q1,2023,19897,2232,3979,63,0.112,Chip ,Entertainment,1034.54,0,,5408.54,85.84984127,,
708542283,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,2495,2061,4399,70,0.826,Swipe ,Entertainment,659.85,0,,5258.85,75.12642857,,
708543258,Blue,95,0,48,08-01-2023,Week-2,Q1,2023,2607,1880,2045,39,0.721,Swipe ,Bills,388.55,0,,2528.55,64.83461538,,
708545058,Blue,150,1,105,08-01-2023,Week-2,Q1,2023,1438.3,986,5136,81,0.686,Swipe ,Entertainment,1027.2,0,,6313.2,77.94074074,,
708549033,Blue,440,1,149,08-01-2023,Week-2,Q1,2023,2055,1276,5025,70,0.621,Online ,Bills,753.75,0,,6218.75,88.83928571,,
708551508,Blue,450,1,72,08-01-2023,Week-2,Q1,2023,3264,2508,4966,78,0.768,Swipe ,Bills,744.9,0,,6160.9,78.98589744,,
708553008,Blue,425,0,147,08-01-2023,Week-2,Q1,2023,2148,1103,4711,64,0.514,Swipe ,Food,1366.19,0,,6502.19,101.5967188,,
708555633,Silver,300,1,164,08-01-2023,Week-2,Q1,2023,3548,2517,15157,97,0.709,Swipe ,Bills,1212.56,0,,16669.56,171.851134,,
708557358,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,22157,1355,1911,55,0.061,Swipe ,Bills,305.76,0,,2466.76,44.85018182,,
708558408,Blue,470,0,67,08-01-2023,Week-2,Q1,2023,9949,1597,3776,83,0.161,Chip ,Grocery,792.96,0,,5038.96,60.71036145,,
708559533,Blue,460,0,52,08-01-2023,Week-2,Q1,2023,1770,584,4442,83,0.33,Chip ,Bills,310.94,0,,5212.94,62.80650602,,
708560733,Blue,460,1,94,08-01-2023,Week-2,Q1,2023,3714,2517,4715,85,0.678,Chip ,Bills,1037.3,0,,6212.3,73.08588235,,
708563433,Blue,140,0,83,08-01-2023,Week-2,Q1,2023,5894,477,1616,32,0.081,Swipe ,Travel,177.76,0,,1933.76,60.43,,
708564858,Gold,390,1,124,08-01-2023,Week-2,Q1,2023,34516,0,9338,73,0,Chip ,Travel,2241.12,0,,11969.12,163.9605479,,
708568983,Blue,495,0,77,08-01-2023,Week-2,Q1,2023,11476,2365,8110,113,0.206,Swipe ,Fuel,2108.6,0,,10713.6,94.81061947,,
708572658,Silver,250,0,147,08-01-2023,Week-2,Q1,2023,29531,2088,15039,120,0.071,Swipe ,Grocery,2406.24,0,,17695.24,147.4603333,,
708573933,Silver,385,1,103,08-01-2023,Week-2,Q1,2023,13026,789,14747,100,0.061,Swipe ,Food,3981.69,0,,19113.69,191.1369,,
708575058,Blue,395,1,135,08-01-2023,Week-2,Q1,2023,3157,965,3300,58,0.306,Online ,Bills,759,0,,4454,76.79310345,,
708577308,Blue,455,1,110,08-01-2023,Week-2,Q1,2023,2637,1272,1569,39,0.482,Swipe ,Travel,156.9,0,,2180.9,55.92051282,,
708579633,Gold,275,1,92,08-01-2023,Week-2,Q1,2023,23981,1788,1421,34,0.075,Swipe ,Bills,85.26,0,,1781.26,52.39,,
708580908,Blue,245,1,52,08-01-2023,Week-2,Q1,2023,14551,2517,1373,35,0.173,Swipe ,Bills,356.98,0,,1974.98,56.428,,
708582858,Blue,125,0,66,08-01-2023,Week-2,Q1,2023,18293,0,2958,63,0,Swipe ,Entertainment,266.22,0,,3349.22,53.16222222,,
708584208,Blue,395,0,82,08-01-2023,Week-2,Q1,2023,3111,2517,2367,41,0.809,Chip ,Fuel,639.09,0,,3401.09,82.95341463,,
708585933,Blue,125,0,125,08-01-2023,Week-2,Q1,2023,1656,1429,4258,77,0.863,Chip ,Bills,298.06,0,,4681.06,60.79298701,,
708588408,Blue,110,1,105,08-01-2023,Week-2,Q1,2023,6836,1607,4421,74,0.235,Chip ,Food,707.36,0,,5238.36,70.78864865,,
708590658,Blue,470,0,88,08-01-2023,Week-2,Q1,2023,15965,2312,1619,40,0.145,Swipe ,Bills,307.61,0,,2396.61,59.91525,,
708593883,Blue,370,0,114,08-01-2023,Week-2,Q1,2023,2731,1573,1813,38,0.576,Online ,Food,290.08,0,,2473.08,65.08105263,,
708595158,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,1677,1598,2389,43,0.953,Swipe ,Entertainment,430.02,0,,2969.02,69.04697674,,
708596283,Blue,200,0,51,08-01-2023,Week-2,Q1,2023,2858,1251,2844,73,0.438,Swipe ,Grocery,170.64,0,,3214.64,44.03616438,,
708597558,Blue,390,1,83,08-01-2023,Week-2,Q1,2023,3337,795,3951,68,0.238,Swipe ,Bills,671.67,0,,5012.67,73.71573529,,
708600033,Blue,340,0,149,08-01-2023,Week-2,Q1,2023,1610,0,4958,87,0,Online ,Grocery,842.86,0,,6140.86,70.5845977,,
708602283,Blue,420,1,84,08-01-2023,Week-2,Q1,2023,2887,0,3941,82,0,Swipe ,Entertainment,669.97,1,,5030.97,61.35329268,,
708606633,Blue,465,1,169,08-01-2023,Week-2,Q1,2023,1544,0,1902,35,0,Swipe ,Bills,114.12,1,,2481.12,70.88914286,,
708611733,Blue,415,0,73,08-01-2023,Week-2,Q1,2023,3119,1328,4659,82,0.426,Swipe ,Bills,372.72,1,,5446.72,66.42341463,,
708614058,Blue,500,1,99,08-01-2023,Week-2,Q1,2023,1960,1690,3870,67,0.862,Chip ,Grocery,580.5,1,,4950.5,73.8880597,,
708615183,Blue,345,0,103,08-01-2023,Week-2,Q1,2023,3828,1146,4558,90,0.299,Chip ,Fuel,319.06,1,,5222.06,58.02288889,,
708618933,Blue,100,1,113,08-01-2023,Week-2,Q1,2023,4369,2049,3259,80,0.469,Swipe ,Fuel,358.49,1,,3717.49,46.468625,,
708620283,Blue,125,1,59,08-01-2023,Week-2,Q1,2023,6053,2001,2208,59,0.331,Swipe ,Bills,441.6,1,,2774.6,47.02711864,,
708621408,Blue,245,1,99,08-01-2023,Week-2,Q1,2023,1438.3,0,4173,82,0,Chip ,Food,1001.52,1,,5419.52,66.09170732,,
708623283,Blue,150,1,149,08-01-2023,Week-2,Q1,2023,18278,0,2084,61,0,Swipe ,Bills,395.96,0,,2629.96,43.11409836,,
708626058,Blue,475,0,84,08-01-2023,Week-2,Q1,2023,5242,1465,4098,68,0.279,Swipe ,Fuel,1147.44,0,,5720.44,84.12411765,,
708633783,Blue,245,0,78,08-01-2023,Week-2,Q1,2023,11336,0,1809,39,0,Swipe ,Bills,452.25,0,,2506.25,64.26282051,,
708635058,Blue,245,0,81,08-01-2023,Week-2,Q1,2023,1904,886,4798,85,0.465,Chip ,Bills,527.78,0,,5570.78,65.53858824,,
708637758,Blue,175,0,119,08-01-2023,Week-2,Q1,2023,17345,545,3523,64,0.031,Swipe ,Bills,457.99,0,,4155.99,64.93734375,,
708642708,Blue,475,1,120,08-01-2023,Week-2,Q1,2023,13019,0,1484,33,0,Chip ,Food,326.48,0,,2285.48,69.2569697,,
708644208,Blue,250,1,110,08-01-2023,Week-2,Q1,2023,5858,0,3355,77,0,Swipe ,Fuel,436.15,0,,4041.15,52.48246753,,
708646233,Blue,450,1,120,08-01-2023,Week-2,Q1,2023,17116,1289,3632,50,0.075,Swipe ,Grocery,726.4,0,,4808.4,96.168,,
708649683,Gold,345,0,120,08-01-2023,Week-2,Q1,2023,16703,1140,15472,122,0.068,Swipe ,Food,4486.88,0,,20303.88,166.4252459,,
708651933,Blue,350,0,117,08-01-2023,Week-2,Q1,2023,2043,1928,2311,57,0.944,Swipe ,Bills,462.2,0,,3123.2,54.79298246,,
708652908,Blue,250,1,118,08-01-2023,Week-2,Q1,2023,2291,1419,4498,81,0.619,Swipe ,Entertainment,809.64,0,,5557.64,68.61283951,,
708653958,Blue,225,1,51,08-01-2023,Week-2,Q1,2023,6114,1461,2608,36,0.239,Swipe ,Entertainment,443.36,0,,3276.36,91.01,,
708654933,Platinum,480,0,80,08-01-2023,Week-2,Q1,2023,15987,193,2021,46,0.012,Swipe ,Grocery,202.1,0,,2703.1,58.76304348,,
708655983,Blue,125,1,120,08-01-2023,Week-2,Q1,2023,5267,0,1353,24,0,Swipe ,Entertainment,392.37,0,,1870.37,77.93208333,,
708657033,Blue,465,1,138,08-01-2023,Week-2,Q1,2023,2694,1923,3837,71,0.714,Chip ,Grocery,345.33,0,,4647.33,65.45535211,,
708660408,Blue,480,1,95,08-01-2023,Week-2,Q1,2023,1737,1689,2459,43,0.972,Swipe ,Grocery,516.39,0,,3455.39,80.35790698,,
708662583,Silver,300,1,93,08-01-2023,Week-2,Q1,2023,27945,0,8345,70,0,Swipe ,Food,917.95,0,,9562.95,136.6135714,,
708664008,Blue,455,1,48,08-01-2023,Week-2,Q1,2023,14270,0,1222,37,0,Swipe ,Fuel,73.32,0,,1750.32,47.30594595,,
708665133,Blue,220,0,51,08-01-2023,Week-2,Q1,2023,3654,1172,4003,67,0.321,Online ,Grocery,640.48,0,,4863.48,72.58925373,,
708666258,Blue,125,1,98,08-01-2023,Week-2,Q1,2023,8129,1799,1402,33,0.221,Swipe ,Travel,364.52,0,,1891.52,57.31878788,,
708668283,Blue,290,0,97,08-01-2023,Week-2,Q1,2023,5140,2517,1842,36,0.49,Swipe ,Bills,147.36,0,,2279.36,63.31555556,,
708669408,Blue,225,0,74,08-01-2023,Week-2,Q1,2023,20401,0,4637,75,0,Swipe ,Fuel,1205.62,0,,6067.62,80.9016,,
708670608,Blue,125,0,61,08-01-2023,Week-2,Q1,2023,5495,2200,5125,85,0.4,Chip ,Bills,1178.75,0,,6428.75,75.63235294,,
708671733,Blue,415,1,164,08-01-2023,Week-2,Q1,2023,2072,1499,4091,71,0.723,Swipe ,Grocery,450.01,0,,4956.01,69.80295775,,
708672708,Blue,125,1,56,08-01-2023,Week-2,Q1,2023,34516,2517,3990,65,0.073,Swipe ,Food,598.5,0,,4713.5,72.51538462,,
708679383,Blue,250,0,65,08-01-2023,Week-2,Q1,2023,4852,1777,1775,55,0.366,Swipe ,Bills,301.75,0,,2326.75,42.30454545,,
708680583,Blue,495,1,97,08-01-2023,Week-2,Q1,2023,2043,1590,4940,68,0.778,Swipe ,Travel,1235,0,,6670,98.08823529,,
708681708,Blue,275,1,98,08-01-2023,Week-2,Q1,2023,3245,0,1977,29,0,Chip ,Food,553.56,0,,2805.56,96.74344828,,
708682908,Blue,125,0,108,08-01-2023,Week-2,Q1,2023,2838,1934,8644,87,0.681,Swipe ,Fuel,1296.6,0,,10065.6,115.6965517,,
708684108,Blue,250,1,109,08-01-2023,Week-2,Q1,2023,4152,1446,2218,30,0.348,Swipe ,Travel,598.86,0,,3066.86,102.2286667,,
708687483,Silver,250,1,65,08-01-2023,Week-2,Q1,2023,13626,0,1711,30,0,Chip ,Food,222.43,0,,2183.43,72.781,,
708688608,Blue,405,1,98,08-01-2023,Week-2,Q1,2023,3140,1985,1626,41,0.632,Swipe ,Travel,162.6,0,,2193.6,53.50243902,,
708689958,Blue,435,1,75,08-01-2023,Week-2,Q1,2023,2406,1744,4748,88,0.725,Swipe ,Travel,1187,0,,6370,72.38636364,,
708692583,Blue,150,0,73,08-01-2023,Week-2,Q1,2023,1506,168,2312,44,0.112,Chip ,Grocery,647.36,0,,3109.36,70.66727273,,
708693558,Silver,485,1,82,08-01-2023,Week-2,Q1,2023,12569,2167,7344,95,0.172,Swipe ,Entertainment,4129.76,0,,11958.76,125.8816842,,
708694983,Blue,385,1,88,08-01-2023,Week-2,Q1,2023,3150,2222,14750,96,0.705,Chip ,Travel,3982.5,0,,19117.5,199.140625,,
708697983,Blue,100,0,140,08-01-2023,Week-2,Q1,2023,34516,2156,8766,78,0.062,Online ,Bills,1753.2,0,,10619.2,136.1435897,,
708699108,Blue,125,1,134,08-01-2023,Week-2,Q1,2023,1438.3,855,4890,53,0.594,Swipe ,Grocery,440.1,0,,5455.1,102.9264151,,
708701358,Blue,445,1,74,08-01-2023,Week-2,Q1,2023,2370,2031,4000,79,0.857,Chip ,Fuel,1120,0,,5565,70.44303797,,
708702258,Blue,200,1,96,08-01-2023,Week-2,Q1,2023,3698,478,2051,31,0.129,Online ,Bills,471.73,0,,2722.73,87.83,,
708703308,Blue,110,0,89,08-01-2023,Week-2,Q1,2023,2045,1707,2183,39,0.835,Swipe ,Entertainment,480.26,0,,2773.26,71.10923077,,
708704433,Blue,200,1,147,08-01-2023,Week-2,Q1,2023,2804,2090,2812,77,0.745,Swipe ,Fuel,731.12,0,,3743.12,48.61194805,,
708705783,Blue,270,1,124,08-01-2023,Week-2,Q1,2023,1584,1214,2628,41,0.766,Online ,Bills,341.64,0,,3239.64,79.01560976,,
708706833,Blue,110,1,99,08-01-2023,Week-2,Q1,2023,2809,0,2466,40,0,Chip ,Grocery,320.58,0,,2896.58,72.4145,,
708707808,Blue,300,0,107,08-01-2023,Week-2,Q1,2023,2480,1584,3438,66,0.639,Swipe ,Bills,756.36,0,,4494.36,68.09636364,,
708708858,Blue,190,1,96,08-01-2023,Week-2,Q1,2023,2422,502,2548,46,0.207,Chip ,Bills,662.48,0,,3400.48,73.92347826,,
708710283,Silver,200,0,50,08-01-2023,Week-2,Q1,2023,34516,2038,4067,75,0.059,Swipe ,Bills,447.37,0,,4714.37,62.85826667,,
708711483,Blue,425,0,84,08-01-2023,Week-2,Q1,2023,18871,1740,1516,21,0.092,Swipe ,Travel,242.56,0,,2183.56,103.9790476,,
708712833,Blue,385,0,91,08-01-2023,Week-2,Q1,2023,2289,1037,4483,72,0.453,Swipe ,Travel,1210.41,0,,6078.41,84.42236111,,
708714108,Silver,475,1,96,08-01-2023,Week-2,Q1,2023,13441,2517,1894,49,0.187,Swipe ,Entertainment,227.28,0,,2596.28,52.98530612,,
708720558,Blue,245,1,113,08-01-2023,Week-2,Q1,2023,4489,0,3773,64,0,Online ,Bills,943.25,0,,4961.25,77.51953125,,
708721533,Gold,200,1,102,08-01-2023,Week-2,Q1,2023,5158,1148,13113,128,0.223,Chip ,Bills,2491.47,0,,15804.47,123.4724219,,
708722583,Blue,465,1,98,08-01-2023,Week-2,Q1,2023,2609,1656,3024,64,0.635,Swipe ,Grocery,574.56,0,,4063.56,63.493125,,
708723858,Blue,245,0,103,08-01-2023,Week-2,Q1,2023,3413,1715,3843,67,0.502,Swipe ,Bills,807.03,0,,4895.03,73.06014925,,
708724908,Blue,430,1,60,08-01-2023,Week-2,Q1,2023,2262,0,4113,83,0,Chip ,Entertainment,246.78,0,,4789.78,57.70819277,,
708726708,Blue,245,1,95,08-01-2023,Week-2,Q1,2023,1451,599,2192,35,0.413,Swipe ,Fuel,569.92,0,,3006.92,85.912,,
708727983,Blue,250,1,97,08-01-2023,Week-2,Q1,2023,3933,0,3048,54,0,Swipe ,Travel,213.36,0,,3511.36,65.02518519,,
708731658,Blue,175,1,88,08-01-2023,Week-2,Q1,2023,1438.3,0,1587,42,0,Chip ,Grocery,142.83,0,,1904.83,45.35309524,,
708733983,Blue,110,1,102,08-01-2023,Week-2,Q1,2023,5349,2391,2122,46,0.447,Online ,Fuel,594.16,0,,2826.16,61.43826087,,
708735183,Blue,175,0,88,08-01-2023,Week-2,Q1,2023,2544,1848,2289,49,0.726,Swipe ,Bills,503.58,0,,2967.58,60.56285714,,
708736608,Blue,465,1,117,08-01-2023,Week-2,Q1,2023,2269,0,2108,39,0,Swipe ,Bills,379.44,0,,2952.44,75.70358974,,
708740808,Blue,280,0,105,08-01-2023,Week-2,Q1,2023,4112,0,2949,54,0,Swipe ,Bills,235.92,0,,3464.92,64.16518519,,
708741633,Blue,150,1,80,08-01-2023,Week-2,Q1,2023,4153,0,1771,41,0,Swipe ,Bills,141.68,0,,2062.68,50.30926829,,
708744933,Blue,400,1,51,08-01-2023,Week-2,Q1,2023,19127,1880,1859,33,0.098,Swipe ,Travel,316.03,0,,2575.03,78.03121212,,
708745983,Blue,200,0,90,08-01-2023,Week-2,Q1,2023,2208,1559,4686,81,0.706,Swipe ,Entertainment,890.34,0,,5776.34,71.31283951,,
708747708,Blue,250,1,80,08-01-2023,Week-2,Q1,2023,3498,0,2512,56,0,Swipe ,Bills,602.88,0,,3364.88,60.08714286,,
708748833,Blue,200,0,163,08-01-2023,Week-2,Q1,2023,9875,1239,8920,105,0.125,Swipe ,Bills,2586.8,0,,11706.8,111.4933333,,
708753633,Blue,125,1,114,08-01-2023,Week-2,Q1,2023,1438.3,0,4462,77,0,Swipe ,Fuel,356.96,0,,4943.96,64.20727273,,
708754833,Blue,250,0,117,08-01-2023,Week-2,Q1,2023,2827,1182,4583,72,0.418,Chip ,Bills,366.64,0,,5199.64,72.21722222,,
708757233,Blue,150,1,115,08-01-2023,Week-2,Q1,2023,2485,1489,3697,77,0.599,Swipe ,Fuel,702.43,0,,4549.43,59.08350649,,
708758658,Blue,300,1,98,08-01-2023,Week-2,Q1,2023,34516,543,3951,76,0.016,Swipe ,Entertainment,711.18,0,,4962.18,65.29184211,,
708759408,Blue,280,1,102,08-01-2023,Week-2,Q1,2023,4207,0,15124,108,0,Chip ,Travel,1814.88,0,,17218.88,159.4340741,,
708760458,Blue,335,0,111,08-01-2023,Week-2,Q1,2023,17655,0,3692,79,0,Swipe ,Bills,479.96,0,,4506.96,57.05012658,,
708761733,Blue,200,0,78,08-01-2023,Week-2,Q1,2023,8279,1582,4419,63,0.191,Swipe ,Food,883.8,0,,5502.8,87.34603175,,
708765933,Blue,200,1,109,08-01-2023,Week-2,Q1,2023,5464,887,4866,81,0.162,Swipe ,Fuel,583.92,0,,5649.92,69.75209877,,
708768258,Blue,195,1,69,08-01-2023,Week-2,Q1,2023,2066,1077,4678,91,0.521,Swipe ,Grocery,1169.5,0,,6042.5,66.4010989,,
708770883,Gold,340,0,99,08-01-2023,Week-2,Q1,2023,16667,1463,15301,115,0.088,Swipe ,Food,918.06,0,,16559.06,143.9918261,,
708772308,Silver,415,0,110,08-01-2023,Week-2,Q1,2023,4119,1656,1455,35,0.402,Swipe ,Bills,87.3,0,,1957.3,55.92285714,,
708773583,Blue,335,1,80,08-01-2023,Week-2,Q1,2023,10859,1710,3987,64,0.157,Chip ,Travel,797.4,0,,5119.4,79.990625,,
708774708,Blue,340,1,99,08-01-2023,Week-2,Q1,2023,2636,1589,3858,70,0.603,Chip ,Food,424.38,0,,4622.38,66.034,,
708776658,Blue,450,1,83,08-01-2023,Week-2,Q1,2023,5774,1519,4444,70,0.263,Chip ,Bills,488.84,0,,5382.84,76.89771429,,
708780783,Blue,175,1,110,08-01-2023,Week-2,Q1,2023,2434,1169,4739,76,0.48,Swipe ,Entertainment,710.85,0,,5624.85,74.01118421,,
708784083,Blue,285,0,73,08-01-2023,Week-2,Q1,2023,2723,1588,4307,83,0.583,Swipe ,Fuel,818.33,0,,5410.33,65.1846988,,
708784908,Blue,360,1,112,08-01-2023,Week-2,Q1,2023,18064,2039,4435,88,0.113,Swipe ,Entertainment,975.7,0,,5770.7,65.57613636,,
708788583,Blue,175,0,85,08-01-2023,Week-2,Q1,2023,6167,0,1648,43,0,Swipe ,Fuel,412,0,,2235,51.97674419,,
708790833,Blue,245,1,64,08-01-2023,Week-2,Q1,2023,6748,1467,1201,42,0.217,Swipe ,Bills,216.18,0,,1662.18,39.57571429,,
708793008,Blue,125,1,88,08-01-2023,Week-2,Q1,2023,9949,0,2207,40,0,Swipe ,Entertainment,617.96,0,,2949.96,73.749,,
708794133,Blue,195,1,96,08-01-2023,Week-2,Q1,2023,2533,2136,3197,50,0.843,Chip ,Entertainment,287.73,0,,3679.73,73.5946,,
708796458,Blue,150,1,120,08-01-2023,Week-2,Q1,2023,4199,1903,3016,67,0.453,Swipe ,Entertainment,633.36,0,,3799.36,56.70686567,,
708797583,Blue,470,1,111,08-01-2023,Week-2,Q1,2023,2672,0,2576,39,0,Chip ,Bills,231.84,0,,3277.84,84.04717949,,
708798483,Blue,300,1,66,08-01-2023,Week-2,Q1,2023,2054,0,2567,43,0,Chip ,Entertainment,385.05,0,,3252.05,75.62906977,,
708799983,Blue,325,1,139,08-01-2023,Week-2,Q1,2023,18386,890,1698,43,0.048,Swipe ,Bills,322.62,0,,2345.62,54.54930233,,
708801108,Blue,350,0,78,08-01-2023,Week-2,Q1,2023,1438.3,0,2113,38,0,Chip ,Bills,232.43,0,,2695.43,70.93236842,,
708804633,Blue,200,0,74,08-01-2023,Week-2,Q1,2023,1916,0,2888,39,0,Chip ,Bills,202.16,0,,3290.16,84.36307692,,
708805908,Silver,435,1,93,08-01-2023,Week-2,Q1,2023,10017,726,9299,68,0.072,Swipe ,Bills,1487.84,0,,11221.84,165.0270588,,
708807483,Blue,430,0,67,08-01-2023,Week-2,Q1,2023,9117,1259,3837,75,0.138,Chip ,Fuel,1112.73,0,,5379.73,71.72973333,,
708809283,Blue,460,1,85,08-01-2023,Week-2,Q1,2023,10360,2517,2414,28,0.243,Chip ,Bills,386.24,0,,3260.24,116.4371429,,
708811233,Blue,100,1,149,08-01-2023,Week-2,Q1,2023,12702,2008,1992,40,0.158,Swipe ,Fuel,577.68,0,,2669.68,66.742,,
708812133,Blue,465,1,99,08-01-2023,Week-2,Q1,2023,2270,1647,4110,75,0.726,Chip ,Food,986.4,0,,5561.4,74.152,,
708813033,Silver,445,1,106,08-01-2023,Week-2,Q1,2023,6509,2033,1409,37,0.312,Swipe ,Bills,239.53,0,,2093.53,56.58189189,,
708816408,Blue,415,1,57,08-01-2023,Week-2,Q1,2023,21756,0,3063,71,0,Swipe ,Bills,735.12,0,,4213.12,59.33971831,,
708817608,Blue,195,1,128,08-01-2023,Week-2,Q1,2023,3427,1419,4218,74,0.414,Swipe ,Bills,506.16,0,,4919.16,66.47513514,,
708818508,Blue,435,1,60,08-01-2023,Week-2,Q1,2023,3453,2517,4386,68,0.729,Swipe ,Grocery,570.18,0,,5391.18,79.28205882,,
708820308,Blue,175,0,40,08-01-2023,Week-2,Q1,2023,13399,2505,1326,31,0.187,Swipe ,Bills,371.28,0,,1872.28,60.39612903,,
708821733,Silver,175,0,116,08-01-2023,Week-2,Q1,2023,19713,531,8301,70,0.027,Chip ,Travel,1328.16,0,,9804.16,140.0594286,,
708822783,Blue,300,0,107,08-01-2023,Week-2,Q1,2023,2973,2517,4862,77,0.847,Swipe ,Entertainment,777.92,0,,5939.92,77.14181818,,
